raider,opponent,n_events,success_rate,avg_points_per_raid,doordie_success_count,bonus_success_count,top_patterns
Rohit Raghav,5 Raids,31,0.3870967741935484,0.12903225806451613,0,8,"[{""pattern"": ""empty_unknown_nan_vs_5_Raids_none_early_zero > empty_unknown_nan_vs_5_Raids_none_early_zero > empty_unknown_nan_vs_5_Raids_none_early_zero > empty_unknown_nan_vs_5_Raids_none_early_zero"", ""support"": 7, ""gain"": 20.0}, {""pattern"": ""empty_unknown_nan_vs_5_Raids_none_early_zero > empty_unknown_nan_vs_5_Raids_none_early_zero > empty_unknown_nan_vs_5_Raids_none_early_zero"", ""support"": 10, ""gain"": 19.0}, {""pattern"": ""empty_unknown_nan_vs_5_Raids_none_early_zero > empty_unknown_nan_vs_5_Raids_none_early_zero"", ""support"": 13, ""gain"": 12.0}, {""pattern"": ""bonus_success_nan_vs_5_Raids_unknown_early_zero > empty_unknown_nan_vs_5_Raids_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""bonus_success_nan_vs_5_Raids_unknown_early_zero > bonus_success_nan_vs_5_Raids_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Rohit Raghav,Bengal Warriorz,10,0.5,0.4,0,2,"[{""pattern"": ""bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero > empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero > regular_success_nan_vs_Bengal_Warriorz_none_early_single > empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero"", ""support"": 2, ""gain"": 5.0}, {""pattern"": ""bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero > empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero > regular_success_nan_vs_Bengal_Warriorz_none_early_single"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero > regular_success_nan_vs_Bengal_Warriorz_none_early_single > empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_Bengal_Warriorz_unknown_early_zero > empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_nan_vs_Bengal_Warriorz_none_early_zero > regular_success_nan_vs_Bengal_Warriorz_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
Rohit Raghav,Bengaluru Bulls,12,0.16666666666666666,0.16666666666666666,1,1,"[{""pattern"": ""empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 2, ""gain"": 5.0}, {""pattern"": ""empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero > bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_nan_vs_Bengaluru_Bulls_unknown_early_zero > empty_unknown_nan_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Rohit Raghav,Gujarat Giants,16,0.5625,0.3125,1,4,"[{""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > doordie_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_success_nan_vs_Gujarat_Giants_none_early_single > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Rohit Raghav,Haryana Steelers,12,0.8333333333333334,0.25,0,7,"[{""pattern"": ""bonus_success_nan_vs_Haryana_Steelers_unknown_early_zero > empty_unknown_nan_vs_Haryana_Steelers_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_Haryana_Steelers_unknown_early_zero > bonus_success_nan_vs_Haryana_Steelers_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_nan_vs_Haryana_Steelers_none_early_zero > bonus_success_nan_vs_Haryana_Steelers_nan_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_nan_vs_Haryana_Steelers_nan_early_zero > regular_success_nan_vs_Haryana_Steelers_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""regular_success_nan_vs_Haryana_Steelers_none_early_single > regular_success_nan_vs_Haryana_Steelers_none_early_single"", ""support"": 1, ""gain"": 0.0}]"
Rohit Raghav,Patna Pirates,19,0.47368421052631576,0.3684210526315789,2,4,"[{""pattern"": ""empty_unknown_nan_vs_Patna_Pirates_none_early_zero > empty_unknown_nan_vs_Patna_Pirates_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""empty_unknown_nan_vs_Patna_Pirates_none_early_zero > regular_success_nan_vs_Patna_Pirates_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_Patna_Pirates_raider_early_zero > allout_success_nan_vs_Patna_Pirates_none_early_high"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_nan_vs_Patna_Pirates_none_early_zero"", ""support"": 10, ""gain"": -1.0}, {""pattern"": ""bonus_success_nan_vs_Patna_Pirates_raider_early_zero"", ""support"": 2, ""gain"": -1.0}]"
Rohit Raghav,Puneri Paltan,14,0.35714285714285715,0.14285714285714285,0,3,"[{""pattern"": ""empty_unknown_nan_vs_Puneri_Paltan_none_early_zero > empty_unknown_nan_vs_Puneri_Paltan_none_early_zero > empty_unknown_nan_vs_Puneri_Paltan_none_early_zero"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""empty_unknown_nan_vs_Puneri_Paltan_none_early_zero > empty_unknown_nan_vs_Puneri_Paltan_none_early_zero"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""regular_success_nan_vs_Puneri_Paltan_none_early_single > empty_unknown_nan_vs_Puneri_Paltan_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_Puneri_Paltan_null_early_zero > empty_unknown_nan_vs_Puneri_Paltan_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_nan_vs_Puneri_Paltan_none_early_zero > bonus_success_nan_vs_Puneri_Paltan_null_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Rohit Raghav,Telugu Titans,14,0.6428571428571429,0.35714285714285715,0,5,"[{""pattern"": ""bonus_success_nan_vs_Telugu_Titans_none_early_zero > bonus_success_nan_vs_Telugu_Titans_unknown_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_nan_vs_Telugu_Titans_unknown_early_zero > regular_success_nan_vs_Telugu_Titans_none_early_single"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""regular_success_nan_vs_Telugu_Titans_none_early_single > empty_unknown_nan_vs_Telugu_Titans_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""empty_unknown_nan_vs_Telugu_Titans_none_early_zero > allout_success_nan_vs_Telugu_Titans_none_early_high"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""allout_success_nan_vs_Telugu_Titans_none_early_high > empty_unknown_nan_vs_Telugu_Titans_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Rohit Raghav,U Mumba,102,0.5098039215686274,0.3137254901960784,6,22,"[{""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero > empty_unknown_nan_vs_U_Mumba_none_early_zero"", ""support"": 24, ""gain"": 23.0}, {""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero > empty_unknown_nan_vs_U_Mumba_none_early_zero > empty_unknown_nan_vs_U_Mumba_none_early_zero"", ""support"": 10, ""gain"": 19.0}, {""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero > regular_success_nan_vs_U_Mumba_none_early_single"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""regular_success_nan_vs_U_Mumba_none_early_single > empty_unknown_nan_vs_U_Mumba_none_early_zero"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero > bonus_success_nan_vs_U_Mumba_unknown_early_zero"", ""support"": 10, ""gain"": 9.0}]"
Rohit Tomar,Bengal Warriors,28,0.7142857142857143,0.5,14,6,"[{""pattern"": ""doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single > doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single > doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single"", ""support"": 5, ""gain"": 9.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single > doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single > doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single > doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single"", ""support"": 3, ""gain"": 8.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single > doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single"", ""support"": 8, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero > doordie_unknown_U.P._Yoddha_vs_Bengal_Warriors_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Bengal_Warriors_none_early_single > bonus_success_U.P._Yoddha_vs_Bengal_Warriors_null_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Rohit Tomar,Bengaluru Bulls,10,0.7,0.5,5,2,"[{""pattern"": ""doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single > doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single > doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single > doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_single > doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Bengaluru_Bulls_none_early_zero > bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_unknown_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_unknown_early_zero > bonus_success_U.P._Yoddha_vs_Bengaluru_Bulls_null_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Rohit Tomar,Gujarat Giants,12,0.5833333333333334,0.25,3,4,"[{""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero > bonus_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero > doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero > doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Gujarat_Giants_none_early_zero > bonus_success_U.P._Yoddha_vs_Gujarat_Giants_left_corner_early_zero"", ""support"": 1, ""gain"": 0.0}, {""pattern"": ""bonus_success_U.P._Yoddha_vs_Gujarat_Giants_left_corner_early_zero > doordie_success_U.P._Yoddha_vs_Gujarat_Giants_none_early_single"", ""support"": 1, ""gain"": 0.0}]"
Rohit Tomar,Jaipur Pink Panthers,23,0.4782608695652174,0.34782608695652173,8,3,"[{""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single > doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single > doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single"", ""support"": 5, ""gain"": 4.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_single > doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero > doordie_unknown_U.P._Yoddha_vs_Jaipur_Pink_Panthers_none_early_zero"", ""support"": 4, ""gain"": 3.0}]"
Rohit Tomar,Patna Pirates,17,0.47058823529411764,0.35294117647058826,5,3,"[{""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero > doordie_success_U.P._Yoddha_vs_Patna_Pirates_none_early_single > doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero > doordie_success_U.P._Yoddha_vs_Patna_Pirates_none_early_single"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Patna_Pirates_none_early_single > doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero > bonus_success_U.P._Yoddha_vs_Patna_Pirates_nan_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero > doordie_unknown_U.P._Yoddha_vs_Patna_Pirates_none_early_zero"", ""support"": 2, ""gain"": 1.0}]"
Rohit Tomar,Telugu Titans,16,0.4375,0.25,4,3,"[{""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero > doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero > doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single > doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero"", ""support"": 3, ""gain"": 8.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero > doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single > doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero > doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero > doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero > doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_Telugu_Titans_none_early_single > doordie_unknown_U.P._Yoddha_vs_Telugu_Titans_none_early_zero"", ""support"": 4, ""gain"": 3.0}]"
Rohit Tomar,U.P. Yoddhas,72,0.5138888888888888,0.3333333333333333,20,15,"[{""pattern"": ""doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero"", ""support"": 13, ""gain"": 12.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero > doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero"", ""support"": 6, ""gain"": 11.0}, {""pattern"": ""doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single > doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero"", ""support"": 10, ""gain"": 9.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero > doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single"", ""support"": 9, ""gain"": 8.0}, {""pattern"": ""doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero > bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero"", ""support"": 6, ""gain"": 5.0}]"
Rohit Yadav,U Mumba,18,0.7222222222222222,0.5555555555555556,1,6,"[{""pattern"": ""regular_success_nan_vs_U_Mumba_none_early_single > bonus_success_nan_vs_U_Mumba_unknown_early_zero > empty_unknown_nan_vs_U_Mumba_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero > regular_success_nan_vs_U_Mumba_none_early_single"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""regular_success_nan_vs_U_Mumba_none_early_single > bonus_success_nan_vs_U_Mumba_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""bonus_success_nan_vs_U_Mumba_unknown_early_zero > empty_unknown_nan_vs_U_Mumba_none_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_nan_vs_U_Mumba_none_early_zero"", ""support"": 5, ""gain"": -1.0}]"
S Sanjeevi,Gujarat Giants,14,0.5,0.2857142857142857,0,3,"[{""pattern"": ""regular_success_nan_vs_Gujarat_Giants_none_early_single > bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 2, ""gain"": 3.0}, {""pattern"": ""bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > empty_unknown_nan_vs_Gujarat_Giants_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""regular_success_nan_vs_Gujarat_Giants_none_early_single > bonus_success_nan_vs_Gujarat_Giants_unknown_early_zero"", ""support"": 2, ""gain"": 1.0}, {""pattern"": ""empty_unknown_nan_vs_Gujarat_Giants_none_early_zero > regular_success_nan_vs_Gujarat_Giants_none_early_single"", ""support"": 2, ""gain"": 1.0}]"
S Sanjeevi,Haryana Steelers,13,0.5384615384615384,0.46153846153846156,0,1,"[{""pattern"": ""regular_success_nan_vs_Haryana_Steelers_none_early_single > regular_success_nan_vs_Haryana_Steelers_none_early_single > regular_success_nan_vs_Haryana_Steelers_none_early_single"", ""support"": 3, ""gain"": 5.0}, {""pattern"": ""regular_success_nan_vs_Haryana_Steelers_none_early_single > regular_success_nan_vs_Haryana_Steelers_none_early_single > regular_success_nan_vs_Haryana_Steelers_none_early_single > regular_success_nan_vs_Haryana_Steelers_none_early_single"", ""support"": 2, ""gain"": 5.0}, {""pattern"": ""regular_success_nan_vs_Haryana_Steelers_none_early_single > regular_success_nan_vs_Haryana_Steelers_none_early_single"", ""support"": 4, ""gain"": 3.0}, {""pattern"": ""empty_unknown_nan_vs_Haryana_Steelers_none_early_zero > empty_unknown_nan_vs_Haryana_Steelers_none_early_zero"", ""support"": 3, ""gain"": 2.0}, {""pattern"": ""regular_success_nan_vs_Haryana_Steelers_none_early_single > empty_unknown_nan_vs_Haryana_Steelers_none_early_zero"", ""support"": 2, ""gain"": 1.0}]"
S Sanjeevi,Telugu Titans,44,0.5909090909090909,0.36363636363636365,1,15,"[{""pattern"": ""empty_unknown_nan_vs_Telugu_Titans_none_early_zero > empty_unknown_nan_vs_Telugu_Titans_none_early_zero > bonus_success_nan_vs_Telugu_Titans_unknown_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""empty_unknown_nan_vs_Telugu_Titans_none_early_zero > bonus_success_nan_vs_Telugu_Titans_unknown_early_zero > empty_unknown_nan_vs_Telugu_Titans_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""empty_unknown_nan_vs_Telugu_Titans_none_early_zero > bonus_success_nan_vs_Telugu_Titans_unknown_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""bonus_success_nan_vs_Telugu_Titans_unknown_early_zero > empty_unknown_nan_vs_Telugu_Titans_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""empty_unknown_nan_vs_Telugu_Titans_none_early_zero > empty_unknown_nan_vs_Telugu_Titans_none_early_zero"", ""support"": 5, ""gain"": 4.0}]"
S Sanjeevi,U.P. Yoddhas,10,0.2,0.2,1,1,"[{""pattern"": ""empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 4, ""gain"": 7.0}, {""pattern"": ""empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 2, ""gain"": 5.0}, {""pattern"": ""doordie_success_nan_vs_U.P._Yoddhas_none_early_high > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 1, ""gain"": 1.0}, {""pattern"": ""doordie_success_nan_vs_U.P._Yoddhas_none_early_high > empty_unknown_nan_vs_U.P._Yoddhas_none_early_zero"", ""support"": 1, ""gain"": 0.0}]"
Sachin,Bengaluru Bulls,72,0.6805555555555556,0.4583333333333333,29,16,"[{""pattern"": ""doordie_success_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_single > doordie_success_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_single"", ""support"": 12, ""gain"": 11.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_single > doordie_success_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_single > doordie_success_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_single"", ""support"": 6, ""gain"": 11.0}, {""pattern"": ""doordie_success_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_single > doordie_unknown_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 7, ""gain"": 6.0}, {""pattern"": ""empty_unknown_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_zero > empty_unknown_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 6, ""gain"": 5.0}, {""pattern"": ""bonus_success_Gujarat_Giants_vs_Bengaluru_Bulls_unknown_early_zero > empty_unknown_Gujarat_Giants_vs_Bengaluru_Bulls_none_early_zero"", ""support"": 4, ""gain"": 3.0}]"
